"DateTime","Sales (USD) (x)","Sales (USD) (y)","Sales (USD) (z)","Unique Buyers (x)","Unique Buyers (y)","Unique Buyers (z)"
"2018-03-28 00:00:00","2018-03-28 00:00:00",12097.28,"$12,097.28","2018-03-28 00:00:00",220,"220"
"2018-03-29 00:00:00","2018-03-29 00:00:00",20363.19,"$20,363.19","2018-03-29 00:00:00",258,"258"
"2018-03-30 00:00:00","2018-03-30 00:00:00",21420.44,"$21,420.44","2018-03-30 00:00:00",269,"269"
"2018-03-31 00:00:00","2018-03-31 00:00:00",20295.54,"$20,295.54","2018-03-31 00:00:00",247,"247"
"2018-04-01 00:00:00","2018-04-01 00:00:00",15069.51,"$15,069.51","2018-04-01 00:00:00",245,"245"
"2018-04-02 00:00:00","2018-04-02 00:00:00",19346.31,"$19,346.31","2018-04-02 00:00:00",282,"282"
"2018-04-03 00:00:00","2018-04-03 00:00:00",18382.34,"$18,382.34","2018-04-03 00:00:00",274,"274"
"2018-04-04 00:00:00","2018-04-04 00:00:00",20775.29,"$20,775.29","2018-04-04 00:00:00",259,"259"
"2018-04-05 00:00:00","2018-04-05 00:00:00",22935.6,"$22,935.60","2018-04-05 00:00:00",280,"280"
"2018-04-06 00:00:00","2018-04-06 00:00:00",22162.51,"$22,162.51","2018-04-06 00:00:00",294,"294"
"2018-04-07 00:00:00","2018-04-07 00:00:00",16601.41,"$16,601.41","2018-04-07 00:00:00",264,"264"
"2018-04-08 00:00:00","2018-04-08 00:00:00",20408.64,"$20,408.64","2018-04-08 00:00:00",294,"294"
"2018-04-09 00:00:00","2018-04-09 00:00:00",23269.23,"$23,269.23","2018-04-09 00:00:00",277,"277"
"2018-04-10 00:00:00","2018-04-10 00:00:00",25726.21,"$25,726.21","2018-04-10 00:00:00",250,"250"
"2018-04-11 00:00:00","2018-04-11 00:00:00",26799.92,"$26,799.92","2018-04-11 00:00:00",261,"261"
"2018-04-12 00:00:00","2018-04-12 00:00:00",30989.58,"$30,989.58","2018-04-12 00:00:00",306,"306"
"2018-04-13 00:00:00","2018-04-13 00:00:00",31100.17,"$31,100.17","2018-04-13 00:00:00",305,"305"
"2018-04-14 00:00:00","2018-04-14 00:00:00",31676.39,"$31,676.39","2018-04-14 00:00:00",274,"274"
"2018-04-15 00:00:00","2018-04-15 00:00:00",22239.3,"$22,239.30","2018-04-15 00:00:00",270,"270"
"2018-04-16 00:00:00","2018-04-16 00:00:00",27496.16,"$27,496.16","2018-04-16 00:00:00",294,"294"
"2018-04-17 00:00:00","2018-04-17 00:00:00",34868.9,"$34,868.90","2018-04-17 00:00:00",262,"262"
"2018-04-18 00:00:00","2018-04-18 00:00:00",21629.78,"$21,629.78","2018-04-18 00:00:00",252,"252"
"2018-04-19 00:00:00","2018-04-19 00:00:00",23518.37,"$23,518.37","2018-04-19 00:00:00",262,"262"
"2018-04-20 00:00:00","2018-04-20 00:00:00",25389.23,"$25,389.23","2018-04-20 00:00:00",262,"262"
"2018-04-21 00:00:00","2018-04-21 00:00:00",17606.62,"$17,606.62","2018-04-21 00:00:00",224,"224"
"2018-04-22 00:00:00","2018-04-22 00:00:00",14580.93,"$14,580.93","2018-04-22 00:00:00",196,"196"
"2018-04-23 00:00:00","2018-04-23 00:00:00",21697.48,"$21,697.48","2018-04-23 00:00:00",219,"219"
"2018-04-24 00:00:00","2018-04-24 00:00:00",23959.72,"$23,959.72","2018-04-24 00:00:00",215,"215"
"2018-04-25 00:00:00","2018-04-25 00:00:00",35426.07,"$35,426.07","2018-04-25 00:00:00",182,"182"
"2018-04-26 00:00:00","2018-04-26 00:00:00",19671.42,"$19,671.42","2018-04-26 00:00:00",204,"204"
"2018-04-27 00:00:00","2018-04-27 00:00:00",18573.32,"$18,573.32","2018-04-27 00:00:00",205,"205"
"2018-04-28 00:00:00","2018-04-28 00:00:00",20277.07,"$20,277.07","2018-04-28 00:00:00",198,"198"
"2018-04-29 00:00:00","2018-04-29 00:00:00",16124.87,"$16,124.87","2018-04-29 00:00:00",207,"207"
"2018-04-30 00:00:00","2018-04-30 00:00:00",16825.06,"$16,825.06","2018-04-30 00:00:00",164,"164"
"2018-05-01 00:00:00","2018-05-01 00:00:00",14935.26,"$14,935.26","2018-05-01 00:00:00",167,"167"
"2018-05-02 00:00:00","2018-05-02 00:00:00",23159.44,"$23,159.44","2018-05-02 00:00:00",177,"177"
"2018-05-03 00:00:00","2018-05-03 00:00:00",17464.76,"$17,464.76","2018-05-03 00:00:00",147,"147"
"2018-05-04 00:00:00","2018-05-04 00:00:00",26186.55,"$26,186.55","2018-05-04 00:00:00",167,"167"
"2018-05-05 00:00:00","2018-05-05 00:00:00",35020.4,"$35,020.40","2018-05-05 00:00:00",189,"189"
"2018-05-06 00:00:00","2018-05-06 00:00:00",21104.87,"$21,104.87","2018-05-06 00:00:00",180,"180"
"2018-05-07 00:00:00","2018-05-07 00:00:00",28557.75,"$28,557.75","2018-05-07 00:00:00",218,"218"
"2018-05-08 00:00:00","2018-05-08 00:00:00",21163.28,"$21,163.28","2018-05-08 00:00:00",217,"217"
"2018-05-09 00:00:00","2018-05-09 00:00:00",18222.42,"$18,222.42","2018-05-09 00:00:00",175,"175"
"2018-05-10 00:00:00","2018-05-10 00:00:00",28509.69,"$28,509.69","2018-05-10 00:00:00",177,"177"
"2018-05-11 00:00:00","2018-05-11 00:00:00",34651.31,"$34,651.31","2018-05-11 00:00:00",151,"151"
"2018-05-12 00:00:00","2018-05-12 00:00:00",16222.76,"$16,222.76","2018-05-12 00:00:00",162,"162"
"2018-05-13 00:00:00","2018-05-13 00:00:00",13836.81,"$13,836.81","2018-05-13 00:00:00",167,"167"
"2018-05-14 00:00:00","2018-05-14 00:00:00",17238.69,"$17,238.69","2018-05-14 00:00:00",146,"146"
"2018-05-15 00:00:00","2018-05-15 00:00:00",13335.41,"$13,335.41","2018-05-15 00:00:00",177,"177"
"2018-05-16 00:00:00","2018-05-16 00:00:00",22555.57,"$22,555.57","2018-05-16 00:00:00",176,"176"
"2018-05-17 00:00:00","2018-05-17 00:00:00",12969.59,"$12,969.59","2018-05-17 00:00:00",153,"153"
"2018-05-18 00:00:00","2018-05-18 00:00:00",30560.72,"$30,560.72","2018-05-18 00:00:00",154,"154"
"2018-05-19 00:00:00","2018-05-19 00:00:00",17337.65,"$17,337.65","2018-05-19 00:00:00",153,"153"
"2018-05-20 00:00:00","2018-05-20 00:00:00",17532.11,"$17,532.11","2018-05-20 00:00:00",179,"179"
"2018-05-21 00:00:00","2018-05-21 00:00:00",14528.03,"$14,528.03","2018-05-21 00:00:00",162,"162"
"2018-05-22 00:00:00","2018-05-22 00:00:00",13266.42,"$13,266.42","2018-05-22 00:00:00",159,"159"
"2018-05-23 00:00:00","2018-05-23 00:00:00",8557.87,"$8,557.87","2018-05-23 00:00:00",122,"122"
"2018-05-24 00:00:00","2018-05-24 00:00:00",19039.58,"$19,039.58","2018-05-24 00:00:00",323,"323"
"2018-05-25 00:00:00","2018-05-25 00:00:00",20705.87,"$20,705.87","2018-05-25 00:00:00",311,"311"
"2018-05-26 00:00:00","2018-05-26 00:00:00",16128.09,"$16,128.09","2018-05-26 00:00:00",254,"254"
"2018-05-27 00:00:00","2018-05-27 00:00:00",14303.7,"$14,303.70","2018-05-27 00:00:00",276,"276"
"2018-05-28 00:00:00","2018-05-28 00:00:00",12515.05,"$12,515.05","2018-05-28 00:00:00",204,"204"
"2018-05-29 00:00:00","2018-05-29 00:00:00",14839.59,"$14,839.59","2018-05-29 00:00:00",219,"219"
"2018-05-30 00:00:00","2018-05-30 00:00:00",16431.27,"$16,431.27","2018-05-30 00:00:00",235,"235"
"2018-05-31 00:00:00","2018-05-31 00:00:00",15385.37,"$15,385.37","2018-05-31 00:00:00",256,"256"
"2018-06-01 00:00:00","2018-06-01 00:00:00",14857.25,"$14,857.25","2018-06-01 00:00:00",225,"225"
"2018-06-02 00:00:00","2018-06-02 00:00:00",49520.58,"$49,520.58","2018-06-02 00:00:00",192,"192"
"2018-06-03 00:00:00","2018-06-03 00:00:00",20761.96,"$20,761.96","2018-06-03 00:00:00",171,"171"
"2018-06-04 00:00:00","2018-06-04 00:00:00",14619.77,"$14,619.77","2018-06-04 00:00:00",181,"181"
"2018-06-05 00:00:00","2018-06-05 00:00:00",12014.65,"$12,014.65","2018-06-05 00:00:00",196,"196"
"2018-06-06 00:00:00","2018-06-06 00:00:00",10342.92,"$10,342.92","2018-06-06 00:00:00",212,"212"
"2018-06-07 00:00:00","2018-06-07 00:00:00",11170.93,"$11,170.93","2018-06-07 00:00:00",226,"226"
"2018-06-08 00:00:00","2018-06-08 00:00:00",22977.58,"$22,977.58","2018-06-08 00:00:00",187,"187"
"2018-06-09 00:00:00","2018-06-09 00:00:00",11211.5,"$11,211.50","2018-06-09 00:00:00",147,"147"
"2018-06-10 00:00:00","2018-06-10 00:00:00",9622.12,"$9,622.12","2018-06-10 00:00:00",173,"173"
"2018-06-11 00:00:00","2018-06-11 00:00:00",9892.72,"$9,892.72","2018-06-11 00:00:00",161,"161"
"2018-06-12 00:00:00","2018-06-12 00:00:00",7285.41,"$7,285.41","2018-06-12 00:00:00",158,"158"
"2018-06-13 00:00:00","2018-06-13 00:00:00",12269.84,"$12,269.84","2018-06-13 00:00:00",159,"159"
"2018-06-14 00:00:00","2018-06-14 00:00:00",8156.87,"$8,156.87","2018-06-14 00:00:00",175,"175"
"2018-06-15 00:00:00","2018-06-15 00:00:00",7656.04,"$7,656.04","2018-06-15 00:00:00",160,"160"
"2018-06-16 00:00:00","2018-06-16 00:00:00",8019.75,"$8,019.75","2018-06-16 00:00:00",127,"127"
"2018-06-17 00:00:00","2018-06-17 00:00:00",13419.17,"$13,419.17","2018-06-17 00:00:00",149,"149"
"2018-06-18 00:00:00","2018-06-18 00:00:00",9483.79,"$9,483.79","2018-06-18 00:00:00",167,"167"
"2018-06-19 00:00:00","2018-06-19 00:00:00",11446.95,"$11,446.95","2018-06-19 00:00:00",170,"170"
"2018-06-20 00:00:00","2018-06-20 00:00:00",10554.77,"$10,554.77","2018-06-20 00:00:00",184,"184"
"2018-06-21 00:00:00","2018-06-21 00:00:00",11146,"$11,146.00","2018-06-21 00:00:00",194,"194"
"2018-06-22 00:00:00","2018-06-22 00:00:00",8418.48,"$8,418.48","2018-06-22 00:00:00",175,"175"
"2018-06-23 00:00:00","2018-06-23 00:00:00",9131.28,"$9,131.28","2018-06-23 00:00:00",149,"149"
"2018-06-24 00:00:00","2018-06-24 00:00:00",8749.6,"$8,749.60","2018-06-24 00:00:00",175,"175"
"2018-06-25 00:00:00","2018-06-25 00:00:00",6423.91,"$6,423.91","2018-06-25 00:00:00",163,"163"
"2018-06-26 00:00:00","2018-06-26 00:00:00",17654.32,"$17,654.32","2018-06-26 00:00:00",174,"174"
"2018-06-27 00:00:00","2018-06-27 00:00:00",7863.45,"$7,863.45","2018-06-27 00:00:00",180,"180"
"2018-06-28 00:00:00","2018-06-28 00:00:00",6250.27,"$6,250.27","2018-06-28 00:00:00",186,"186"
"2018-06-29 00:00:00","2018-06-29 00:00:00",7397.16,"$7,397.16","2018-06-29 00:00:00",186,"186"
"2018-06-30 00:00:00","2018-06-30 00:00:00",6708.26,"$6,708.26","2018-06-30 00:00:00",128,"128"
"2018-07-01 00:00:00","2018-07-01 00:00:00",7063.35,"$7,063.35","2018-07-01 00:00:00",87,"87"
"2018-07-02 00:00:00","2018-07-02 00:00:00",4849.94,"$4,849.94","2018-07-02 00:00:00",67,"67"
"2018-07-03 00:00:00","2018-07-03 00:00:00",7650.61,"$7,650.61","2018-07-03 00:00:00",66,"66"
"2018-07-04 00:00:00","2018-07-04 00:00:00",8143.78,"$8,143.78","2018-07-04 00:00:00",67,"67"
"2018-07-05 00:00:00","2018-07-05 00:00:00",8691.46,"$8,691.46","2018-07-05 00:00:00",97,"97"
"2018-07-06 00:00:00","2018-07-06 00:00:00",6258.82,"$6,258.82","2018-07-06 00:00:00",72,"72"
"2018-07-07 00:00:00","2018-07-07 00:00:00",3659.57,"$3,659.57","2018-07-07 00:00:00",68,"68"
"2018-07-08 00:00:00","2018-07-08 00:00:00",6389.66,"$6,389.66","2018-07-08 00:00:00",117,"117"
"2018-07-09 00:00:00","2018-07-09 00:00:00",5274.64,"$5,274.64","2018-07-09 00:00:00",131,"131"
"2018-07-10 00:00:00","2018-07-10 00:00:00",7091.6,"$7,091.60","2018-07-10 00:00:00",139,"139"
"2018-07-11 00:00:00","2018-07-11 00:00:00",6999.4,"$6,999.40","2018-07-11 00:00:00",170,"170"
"2018-07-12 00:00:00","2018-07-12 00:00:00",6881.59,"$6,881.59","2018-07-12 00:00:00",152,"152"
"2018-07-13 00:00:00","2018-07-13 00:00:00",7506.59,"$7,506.59","2018-07-13 00:00:00",141,"141"
"2018-07-14 00:00:00","2018-07-14 00:00:00",7117.45,"$7,117.45","2018-07-14 00:00:00",90,"90"
"2018-07-15 00:00:00","2018-07-15 00:00:00",8509.36,"$8,509.36","2018-07-15 00:00:00",117,"117"
"2018-07-16 00:00:00","2018-07-16 00:00:00",6502.61,"$6,502.61","2018-07-16 00:00:00",140,"140"
"2018-07-17 00:00:00","2018-07-17 00:00:00",7381.79,"$7,381.79","2018-07-17 00:00:00",168,"168"
"2018-07-18 00:00:00","2018-07-18 00:00:00",15056.83,"$15,056.83","2018-07-18 00:00:00",128,"128"
"2018-07-19 00:00:00","2018-07-19 00:00:00",6681.06,"$6,681.06","2018-07-19 00:00:00",151,"151"
"2018-07-20 00:00:00","2018-07-20 00:00:00",9888.11,"$9,888.11","2018-07-20 00:00:00",157,"157"
"2018-07-21 00:00:00","2018-07-21 00:00:00",10419.13,"$10,419.13","2018-07-21 00:00:00",142,"142"
"2018-07-22 00:00:00","2018-07-22 00:00:00",6565.43,"$6,565.43","2018-07-22 00:00:00",147,"147"
"2018-07-23 00:00:00","2018-07-23 00:00:00",7019.91,"$7,019.91","2018-07-23 00:00:00",148,"148"
"2018-07-24 00:00:00","2018-07-24 00:00:00",12018.13,"$12,018.13","2018-07-24 00:00:00",147,"147"
"2018-07-25 00:00:00","2018-07-25 00:00:00",10104.09,"$10,104.09","2018-07-25 00:00:00",152,"152"
"2018-07-26 00:00:00","2018-07-26 00:00:00",10555,"$10,555.00","2018-07-26 00:00:00",190,"190"
"2018-07-27 00:00:00","2018-07-27 00:00:00",11511.92,"$11,511.92","2018-07-27 00:00:00",177,"177"
"2018-07-28 00:00:00","2018-07-28 00:00:00",8540.62,"$8,540.62","2018-07-28 00:00:00",144,"144"
"2018-07-29 00:00:00","2018-07-29 00:00:00",9423.55,"$9,423.55","2018-07-29 00:00:00",130,"130"
"2018-07-30 00:00:00","2018-07-30 00:00:00",7172.67,"$7,172.67","2018-07-30 00:00:00",129,"129"
"2018-07-31 00:00:00","2018-07-31 00:00:00",6128.2,"$6,128.20","2018-07-31 00:00:00",146,"146"
"2018-08-01 00:00:00","2018-08-01 00:00:00",6356.04,"$6,356.04","2018-08-01 00:00:00",140,"140"
"2018-08-02 00:00:00","2018-08-02 00:00:00",6476.6,"$6,476.60","2018-08-02 00:00:00",124,"124"
"2018-08-03 00:00:00","2018-08-03 00:00:00",10034.55,"$10,034.55","2018-08-03 00:00:00",135,"135"
"2018-08-04 00:00:00","2018-08-04 00:00:00",5200.94,"$5,200.94","2018-08-04 00:00:00",116,"116"
"2018-08-05 00:00:00","2018-08-05 00:00:00",4592.7,"$4,592.70","2018-08-05 00:00:00",123,"123"
"2018-08-06 00:00:00","2018-08-06 00:00:00",5486.83,"$5,486.83","2018-08-06 00:00:00",134,"134"
"2018-08-07 00:00:00","2018-08-07 00:00:00",6138.29,"$6,138.29","2018-08-07 00:00:00",118,"118"
"2018-08-08 00:00:00","2018-08-08 00:00:00",6102.76,"$6,102.76","2018-08-08 00:00:00",110,"110"
"2018-08-09 00:00:00","2018-08-09 00:00:00",6772.58,"$6,772.58","2018-08-09 00:00:00",101,"101"
"2018-08-10 00:00:00","2018-08-10 00:00:00",5702.25,"$5,702.25","2018-08-10 00:00:00",125,"125"
"2018-08-11 00:00:00","2018-08-11 00:00:00",8220.38,"$8,220.38","2018-08-11 00:00:00",132,"132"
"2018-08-12 00:00:00","2018-08-12 00:00:00",5567.9,"$5,567.90","2018-08-12 00:00:00",144,"144"
"2018-08-13 00:00:00","2018-08-13 00:00:00",7697.28,"$7,697.28","2018-08-13 00:00:00",147,"147"
"2018-08-14 00:00:00","2018-08-14 00:00:00",20861.13,"$20,861.13","2018-08-14 00:00:00",181,"181"
"2018-08-15 00:00:00","2018-08-15 00:00:00",15868.5,"$15,868.50","2018-08-15 00:00:00",177,"177"
"2018-08-16 00:00:00","2018-08-16 00:00:00",9260.62,"$9,260.62","2018-08-16 00:00:00",191,"191"
"2018-08-17 00:00:00","2018-08-17 00:00:00",27699.25,"$27,699.25","2018-08-17 00:00:00",236,"236"
"2018-08-18 00:00:00","2018-08-18 00:00:00",31188.07,"$31,188.07","2018-08-18 00:00:00",223,"223"
"2018-08-19 00:00:00","2018-08-19 00:00:00",31453.63,"$31,453.63","2018-08-19 00:00:00",206,"206"
"2018-08-20 00:00:00","2018-08-20 00:00:00",16696.31,"$16,696.31","2018-08-20 00:00:00",209,"209"
"2018-08-21 00:00:00","2018-08-21 00:00:00",25019.47,"$25,019.47","2018-08-21 00:00:00",225,"225"
"2018-08-22 00:00:00","2018-08-22 00:00:00",21253.55,"$21,253.55","2018-08-22 00:00:00",199,"199"
"2018-08-23 00:00:00","2018-08-23 00:00:00",69638.83,"$69,638.83","2018-08-23 00:00:00",248,"248"
"2018-08-24 00:00:00","2018-08-24 00:00:00",20264.93,"$20,264.93","2018-08-24 00:00:00",235,"235"
"2018-08-25 00:00:00","2018-08-25 00:00:00",14841.29,"$14,841.29","2018-08-25 00:00:00",212,"212"
"2018-08-26 00:00:00","2018-08-26 00:00:00",15953.25,"$15,953.25","2018-08-26 00:00:00",207,"207"
"2018-08-27 00:00:00","2018-08-27 00:00:00",34178.26,"$34,178.26","2018-08-27 00:00:00",211,"211"
"2018-08-28 00:00:00","2018-08-28 00:00:00",22179.26,"$22,179.26","2018-08-28 00:00:00",203,"203"
"2018-08-29 00:00:00","2018-08-29 00:00:00",28305.07,"$28,305.07","2018-08-29 00:00:00",227,"227"
"2018-08-30 00:00:00","2018-08-30 00:00:00",19140.77,"$19,140.77","2018-08-30 00:00:00",252,"252"
"2018-08-31 00:00:00","2018-08-31 00:00:00",15585.88,"$15,585.88","2018-08-31 00:00:00",238,"238"
"2018-09-01 00:00:00","2018-09-01 00:00:00",15196.14,"$15,196.14","2018-09-01 00:00:00",229,"229"
"2018-09-02 00:00:00","2018-09-02 00:00:00",13637.9,"$13,637.90","2018-09-02 00:00:00",244,"244"
"2018-09-03 00:00:00","2018-09-03 00:00:00",15763.02,"$15,763.02","2018-09-03 00:00:00",251,"251"
"2018-09-04 00:00:00","2018-09-04 00:00:00",182559.73,"$182,559.73","2018-09-04 00:00:00",246,"246"
"2018-09-05 00:00:00","2018-09-05 00:00:00",35244.65,"$35,244.65","2018-09-05 00:00:00",271,"271"
"2018-09-06 00:00:00","2018-09-06 00:00:00",15725.67,"$15,725.67","2018-09-06 00:00:00",324,"324"
"2018-09-07 00:00:00","2018-09-07 00:00:00",25548.37,"$25,548.37","2018-09-07 00:00:00",331,"331"
"2018-09-08 00:00:00","2018-09-08 00:00:00",62269.64,"$62,269.64","2018-09-08 00:00:00",313,"313"
"2018-09-09 00:00:00","2018-09-09 00:00:00",35964.8,"$35,964.80","2018-09-09 00:00:00",331,"331"
"2018-09-10 00:00:00","2018-09-10 00:00:00",19061.13,"$19,061.13","2018-09-10 00:00:00",335,"335"
"2018-09-11 00:00:00","2018-09-11 00:00:00",37667.25,"$37,667.25","2018-09-11 00:00:00",333,"333"
"2018-09-12 00:00:00","2018-09-12 00:00:00",39999.24,"$39,999.24","2018-09-12 00:00:00",348,"348"
"2018-09-13 00:00:00","2018-09-13 00:00:00",13377.47,"$13,377.47","2018-09-13 00:00:00",293,"293"
"2018-09-14 00:00:00","2018-09-14 00:00:00",18950.83,"$18,950.83","2018-09-14 00:00:00",284,"284"
"2018-09-15 00:00:00","2018-09-15 00:00:00",28330.62,"$28,330.62","2018-09-15 00:00:00",252,"252"
"2018-09-16 00:00:00","2018-09-16 00:00:00",19361.23,"$19,361.23","2018-09-16 00:00:00",263,"263"
"2018-09-17 00:00:00","2018-09-17 00:00:00",16407.12,"$16,407.12","2018-09-17 00:00:00",286,"286"
"2018-09-18 00:00:00","2018-09-18 00:00:00",20236.5,"$20,236.50","2018-09-18 00:00:00",312,"312"
"2018-09-19 00:00:00","2018-09-19 00:00:00",12193.29,"$12,193.29","2018-09-19 00:00:00",267,"267"
"2018-09-20 00:00:00","2018-09-20 00:00:00",19765.02,"$19,765.02","2018-09-20 00:00:00",237,"237"
"2018-09-21 00:00:00","2018-09-21 00:00:00",17089.56,"$17,089.56","2018-09-21 00:00:00",235,"235"
"2018-09-22 00:00:00","2018-09-22 00:00:00",16992.86,"$16,992.86","2018-09-22 00:00:00",225,"225"
"2018-09-23 00:00:00","2018-09-23 00:00:00",32136.96,"$32,136.96","2018-09-23 00:00:00",226,"226"
"2018-09-24 00:00:00","2018-09-24 00:00:00",18010.87,"$18,010.87","2018-09-24 00:00:00",249,"249"
"2018-09-25 00:00:00","2018-09-25 00:00:00",15230.53,"$15,230.53","2018-09-25 00:00:00",272,"272"
"2018-09-26 00:00:00","2018-09-26 00:00:00",18000.09,"$18,000.09","2018-09-26 00:00:00",234,"234"
"2018-09-27 00:00:00","2018-09-27 00:00:00",17571.66,"$17,571.66","2018-09-27 00:00:00",233,"233"
"2018-09-28 00:00:00","2018-09-28 00:00:00",16724.52,"$16,724.52","2018-09-28 00:00:00",251,"251"
"2018-09-29 00:00:00","2018-09-29 00:00:00",28355.57,"$28,355.57","2018-09-29 00:00:00",247,"247"
"2018-09-30 00:00:00","2018-09-30 00:00:00",18488.22,"$18,488.22","2018-09-30 00:00:00",220,"220"
"2018-10-01 00:00:00","2018-10-01 00:00:00",16274.74,"$16,274.74","2018-10-01 00:00:00",227,"227"
"2018-10-02 00:00:00","2018-10-02 00:00:00",27264.07,"$27,264.07","2018-10-02 00:00:00",244,"244"
"2018-10-03 00:00:00","2018-10-03 00:00:00",19365.95,"$19,365.95","2018-10-03 00:00:00",232,"232"
"2018-10-04 00:00:00","2018-10-04 00:00:00",18099.37,"$18,099.37","2018-10-04 00:00:00",272,"272"
"2018-10-05 00:00:00","2018-10-05 00:00:00",20270.01,"$20,270.01","2018-10-05 00:00:00",278,"278"
"2018-10-06 00:00:00","2018-10-06 00:00:00",17668.13,"$17,668.13","2018-10-06 00:00:00",251,"251"
"2018-10-07 00:00:00","2018-10-07 00:00:00",24714.34,"$24,714.34","2018-10-07 00:00:00",243,"243"
"2018-10-08 00:00:00","2018-10-08 00:00:00",11514.9,"$11,514.90","2018-10-08 00:00:00",226,"226"
"2018-10-09 00:00:00","2018-10-09 00:00:00",13352.92,"$13,352.92","2018-10-09 00:00:00",265,"265"
"2018-10-10 00:00:00","2018-10-10 00:00:00",12917.15,"$12,917.15","2018-10-10 00:00:00",235,"235"
"2018-10-11 00:00:00","2018-10-11 00:00:00",15174.36,"$15,174.36","2018-10-11 00:00:00",231,"231"
"2018-10-12 00:00:00","2018-10-12 00:00:00",18497.65,"$18,497.65","2018-10-12 00:00:00",218,"218"
"2018-10-13 00:00:00","2018-10-13 00:00:00",11464.66,"$11,464.66","2018-10-13 00:00:00",198,"198"
"2018-10-14 00:00:00","2018-10-14 00:00:00",9863.96,"$9,863.96","2018-10-14 00:00:00",171,"171"
"2018-10-15 00:00:00","2018-10-15 00:00:00",27690.43,"$27,690.43","2018-10-15 00:00:00",211,"211"
"2018-10-16 00:00:00","2018-10-16 00:00:00",13104.05,"$13,104.05","2018-10-16 00:00:00",203,"203"
"2018-10-17 00:00:00","2018-10-17 00:00:00",12889.74,"$12,889.74","2018-10-17 00:00:00",195,"195"
"2018-10-18 00:00:00","2018-10-18 00:00:00",21835.19,"$21,835.19","2018-10-18 00:00:00",230,"230"
"2018-10-19 00:00:00","2018-10-19 00:00:00",15050.93,"$15,050.93","2018-10-19 00:00:00",238,"238"
"2018-10-20 00:00:00","2018-10-20 00:00:00",10328.92,"$10,328.92","2018-10-20 00:00:00",212,"212"
"2018-10-21 00:00:00","2018-10-21 00:00:00",12912.98,"$12,912.98","2018-10-21 00:00:00",184,"184"
"2018-10-22 00:00:00","2018-10-22 00:00:00",11257.62,"$11,257.62","2018-10-22 00:00:00",184,"184"
"2018-10-23 00:00:00","2018-10-23 00:00:00",11406.03,"$11,406.03","2018-10-23 00:00:00",240,"240"
"2018-10-24 00:00:00","2018-10-24 00:00:00",10149.11,"$10,149.11","2018-10-24 00:00:00",229,"229"
"2018-10-25 00:00:00","2018-10-25 00:00:00",15479.98,"$15,479.98","2018-10-25 00:00:00",185,"185"
"2018-10-26 00:00:00","2018-10-26 00:00:00",9911.48,"$9,911.48","2018-10-26 00:00:00",176,"176"
"2018-10-27 00:00:00","2018-10-27 00:00:00",12929.6,"$12,929.60","2018-10-27 00:00:00",191,"191"
"2018-10-28 00:00:00","2018-10-28 00:00:00",12286.81,"$12,286.81","2018-10-28 00:00:00",209,"209"
"2018-10-29 00:00:00","2018-10-29 00:00:00",10699.4,"$10,699.40","2018-10-29 00:00:00",208,"208"
"2018-10-30 00:00:00","2018-10-30 00:00:00",14677.19,"$14,677.19","2018-10-30 00:00:00",204,"204"
"2018-10-31 00:00:00","2018-10-31 00:00:00",13841.48,"$13,841.48","2018-10-31 00:00:00",220,"220"
"2018-11-01 00:00:00","2018-11-01 00:00:00",32191.46,"$32,191.46","2018-11-01 00:00:00",254,"254"
"2018-11-02 00:00:00","2018-11-02 00:00:00",19220.02,"$19,220.02","2018-11-02 00:00:00",254,"254"
"2018-11-03 00:00:00","2018-11-03 00:00:00",14167.15,"$14,167.15","2018-11-03 00:00:00",216,"216"
"2018-11-04 00:00:00","2018-11-04 00:00:00",20007.54,"$20,007.54","2018-11-04 00:00:00",230,"230"
"2018-11-05 00:00:00","2018-11-05 00:00:00",20545.83,"$20,545.83","2018-11-05 00:00:00",224,"224"
"2018-11-06 00:00:00","2018-11-06 00:00:00",21056.42,"$21,056.42","2018-11-06 00:00:00",226,"226"
"2018-11-07 00:00:00","2018-11-07 00:00:00",14116.67,"$14,116.67","2018-11-07 00:00:00",211,"211"
"2018-11-08 00:00:00","2018-11-08 00:00:00",16635.58,"$16,635.58","2018-11-08 00:00:00",215,"215"
"2018-11-09 00:00:00","2018-11-09 00:00:00",15233.65,"$15,233.65","2018-11-09 00:00:00",223,"223"
"2018-11-10 00:00:00","2018-11-10 00:00:00",16542.7,"$16,542.70","2018-11-10 00:00:00",202,"202"
"2018-11-11 00:00:00","2018-11-11 00:00:00",14910.24,"$14,910.24","2018-11-11 00:00:00",184,"184"
"2018-11-12 00:00:00","2018-11-12 00:00:00",10685.13,"$10,685.13","2018-11-12 00:00:00",200,"200"
"2018-11-13 00:00:00","2018-11-13 00:00:00",19039.28,"$19,039.28","2018-11-13 00:00:00",271,"271"
"2018-11-14 00:00:00","2018-11-14 00:00:00",23710.88,"$23,710.88","2018-11-14 00:00:00",262,"262"
"2018-11-15 00:00:00","2018-11-15 00:00:00",21085.18,"$21,085.18","2018-11-15 00:00:00",234,"234"
"2018-11-16 00:00:00","2018-11-16 00:00:00",22624.53,"$22,624.53","2018-11-16 00:00:00",232,"232"
"2018-11-17 00:00:00","2018-11-17 00:00:00",13000.35,"$13,000.35","2018-11-17 00:00:00",199,"199"
"2018-11-18 00:00:00","2018-11-18 00:00:00",17932.1,"$17,932.10","2018-11-18 00:00:00",227,"227"
