id,mining_profitability,date,block_size,median_transaction_size,transactions,top_100_percent,confirmation_time,fee_reward,hashrate,median_transaction_value,tweets,sent_addresses,google_trends,send_usd,market_cap,av_transaction_size,active_addresses,av_transaction_value,difficulty,full_name,coin
3231,,2012/03/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3232,,2012/03/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3233,,2012/03/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3234,,2012/03/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3235,,2012/03/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3236,,2012/03/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3237,,2012/03/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3238,,2012/03/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3239,,2012/03/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3240,,2012/03/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3241,,2012/03/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3242,,2012/03/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3243,,2012/03/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3244,,2012/03/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3245,,2012/03/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3246,,2012/03/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3247,,2012/03/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3248,,2012/03/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3249,,2012/03/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3250,,2012/03/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3251,,2012/03/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3252,,2012/03/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3253,,2012/03/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3254,,2012/03/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3255,,2012/03/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3256,,2012/03/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3257,,2012/03/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3258,,2012/03/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3259,,2012/03/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3260,,2012/03/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3261,,2012/04/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3262,,2012/04/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3263,,2012/04/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3264,,2012/04/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3265,,2012/04/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3266,,2012/04/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3267,,2012/04/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3268,,2012/04/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3269,,2012/04/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3270,,2012/04/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3271,,2012/04/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3272,,2012/04/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3273,,2012/04/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3274,,2012/04/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3275,,2012/04/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3276,,2012/04/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3277,,2012/04/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3278,,2012/04/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3279,,2012/04/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3280,,2012/04/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3281,,2012/04/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3282,,2012/04/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3283,,2012/04/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3284,,2012/04/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3285,,2012/04/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3286,,2012/04/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3287,,2012/04/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3288,,2012/04/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3289,,2012/04/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3290,,2012/04/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3291,,2012/05/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3292,,2012/05/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3293,,2012/05/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3294,,2012/05/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3295,,2012/05/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3296,,2012/05/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3297,,2012/05/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3298,,2012/05/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3299,,2012/05/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3300,,2012/05/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3301,,2012/05/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3302,,2012/05/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3303,,2012/05/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3304,,2012/05/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3305,,2012/05/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3306,,2012/05/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3307,,2012/05/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3308,,2012/05/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3309,,2012/05/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3310,,2012/05/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3311,,2012/05/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3312,,2012/05/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3313,,2012/05/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3314,,2012/05/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3315,,2012/05/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3316,,2012/05/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3317,,2012/05/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3318,,2012/05/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3319,,2012/05/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3320,,2012/05/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3321,,2012/05/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3322,,2012/06/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3323,,2012/06/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3324,,2012/06/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3325,,2012/06/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3326,,2012/06/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3327,,2012/06/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3328,,2012/06/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3329,,2012/06/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3330,,2012/06/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3331,,2012/06/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3332,,2012/06/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3333,,2012/06/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3334,,2012/06/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3335,,2012/06/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3336,,2012/06/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3337,,2012/06/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3338,,2012/06/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3339,,2012/06/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3340,,2012/06/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3341,,2012/06/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3342,,2012/06/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3343,,2012/06/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3344,,2012/06/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3345,,2012/06/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3346,,2012/06/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3347,,2012/06/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3348,,2012/06/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3349,,2012/06/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3350,,2012/06/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3351,,2012/06/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3352,,2012/07/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3353,,2012/07/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3354,,2012/07/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3355,,2012/07/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3356,,2012/07/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3357,,2012/07/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3358,,2012/07/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3359,,2012/07/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3360,,2012/07/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3361,,2012/07/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3362,,2012/07/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3363,,2012/07/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3364,,2012/07/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3365,,2012/07/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3366,,2012/07/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3367,,2012/07/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3368,,2012/07/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3369,,2012/07/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3370,,2012/07/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3371,,2012/07/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3372,,2012/07/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3373,,2012/07/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3374,,2012/07/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3375,,2012/07/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3376,,2012/07/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3377,,2012/07/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3378,,2012/07/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3379,,2012/07/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3380,,2012/07/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3381,,2012/07/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3382,,2012/07/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3383,,2012/08/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3384,,2012/08/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3385,,2012/08/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3386,,2012/08/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3387,,2012/08/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3388,,2012/08/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3389,,2012/08/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3390,,2012/08/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3391,,2012/08/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3392,,2012/08/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3393,,2012/08/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3394,,2012/08/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3395,,2012/08/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3396,,2012/08/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3397,,2012/08/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3398,,2012/08/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3399,,2012/08/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3400,,2012/08/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3401,,2012/08/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3402,,2012/08/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3403,,2012/08/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3404,,2012/08/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3405,,2012/08/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3406,,2012/08/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3407,,2012/08/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3408,,2012/08/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3409,,2012/08/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3410,,2012/08/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3411,,2012/08/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3412,,2012/08/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3413,,2012/08/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3414,,2012/09/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3415,,2012/09/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3416,,2012/09/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3417,,2012/09/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3418,,2012/09/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3419,,2012/09/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3420,,2012/09/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3421,,2012/09/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3422,,2012/09/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3423,,2012/09/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3424,,2012/09/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3425,,2012/09/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3426,,2012/09/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3427,,2012/09/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3428,,2012/09/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3429,,2012/09/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3430,,2012/09/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3431,,2012/09/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3432,,2012/09/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3433,,2012/09/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3434,,2012/09/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3435,,2012/09/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3436,,2012/09/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3437,,2012/09/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3438,,2012/09/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3439,,2012/09/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3440,,2012/09/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3441,,2012/09/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3442,,2012/09/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3443,,2012/09/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3444,,2012/10/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3445,,2012/10/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3446,,2012/10/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3447,,2012/10/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3448,,2012/10/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3449,,2012/10/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3450,,2012/10/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3451,,2012/10/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3452,,2012/10/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3453,,2012/10/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3454,,2012/10/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3455,,2012/10/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3456,,2012/10/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3457,,2012/10/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3458,,2012/10/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3459,,2012/10/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3460,,2012/10/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3461,,2012/10/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3462,,2012/10/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3463,,2012/10/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3464,,2012/10/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3465,,2012/10/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3466,,2012/10/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3467,,2012/10/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3468,,2012/10/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3469,,2012/10/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3470,,2012/10/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3471,,2012/10/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3472,,2012/10/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3473,,2012/10/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3474,,2012/10/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3475,,2012/11/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3476,,2012/11/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3477,,2012/11/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3478,,2012/11/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3479,,2012/11/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3480,,2012/11/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3481,,2012/11/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3482,,2012/11/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3483,,2012/11/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3484,,2012/11/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3485,,2012/11/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3486,,2012/11/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3487,,2012/11/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3488,,2012/11/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3489,,2012/11/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3490,,2012/11/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3491,,2012/11/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3492,,2012/11/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3493,,2012/11/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3494,,2012/11/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3495,,2012/11/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3496,,2012/11/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3497,,2012/11/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3498,,2012/11/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3499,,2012/11/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3500,,2012/11/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3501,,2012/11/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3502,,2012/11/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3503,,2012/11/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3504,,2012/11/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3505,,2012/12/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3506,,2012/12/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3507,,2012/12/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3508,,2012/12/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3509,,2012/12/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3510,,2012/12/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3511,,2012/12/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3512,,2012/12/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3513,,2012/12/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3514,,2012/12/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3515,,2012/12/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3516,,2012/12/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3517,,2012/12/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3518,,2012/12/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3519,,2012/12/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3520,,2012/12/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3521,,2012/12/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3522,,2012/12/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3523,,2012/12/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3524,,2012/12/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3525,,2012/12/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3526,,2012/12/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3527,,2012/12/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3528,,2012/12/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3529,,2012/12/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3530,,2012/12/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3531,,2012/12/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3532,,2012/12/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3533,,2012/12/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3534,,2012/12/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3535,,2012/12/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3536,,2013/01/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3537,,2013/01/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3538,,2013/01/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3539,,2013/01/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3540,,2013/01/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3541,,2013/01/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3542,,2013/01/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3543,,2013/01/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3544,,2013/01/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3545,,2013/01/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3546,,2013/01/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3547,,2013/01/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3548,,2013/01/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3549,,2013/01/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3550,,2013/01/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3551,,2013/01/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3552,,2013/01/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3553,,2013/01/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3554,,2013/01/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3555,,2013/01/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3556,,2013/01/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3557,,2013/01/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3558,,2013/01/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3559,,2013/01/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3560,,2013/01/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3561,,2013/01/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3562,,2013/01/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3563,,2013/01/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3564,,2013/01/29,,,,,,,,,,,null,,,,,,,ethereum,eth
3565,,2013/01/30,,,,,,,,,,,null,,,,,,,ethereum,eth
3566,,2013/01/31,,,,,,,,,,,null,,,,,,,ethereum,eth
3567,,2013/02/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3568,,2013/02/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3569,,2013/02/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3570,,2013/02/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3571,,2013/02/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3572,,2013/02/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3573,,2013/02/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3574,,2013/02/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3575,,2013/02/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3576,,2013/02/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3577,,2013/02/11,,,,,,,,,,,null,,,,,,,ethereum,eth
3578,,2013/02/12,,,,,,,,,,,null,,,,,,,ethereum,eth
3579,,2013/02/13,,,,,,,,,,,null,,,,,,,ethereum,eth
3580,,2013/02/14,,,,,,,,,,,null,,,,,,,ethereum,eth
3581,,2013/02/15,,,,,,,,,,,null,,,,,,,ethereum,eth
3582,,2013/02/16,,,,,,,,,,,null,,,,,,,ethereum,eth
3583,,2013/02/17,,,,,,,,,,,null,,,,,,,ethereum,eth
3584,,2013/02/18,,,,,,,,,,,null,,,,,,,ethereum,eth
3585,,2013/02/19,,,,,,,,,,,null,,,,,,,ethereum,eth
3586,,2013/02/20,,,,,,,,,,,null,,,,,,,ethereum,eth
3587,,2013/02/21,,,,,,,,,,,null,,,,,,,ethereum,eth
3588,,2013/02/22,,,,,,,,,,,null,,,,,,,ethereum,eth
3589,,2013/02/23,,,,,,,,,,,null,,,,,,,ethereum,eth
3590,,2013/02/24,,,,,,,,,,,null,,,,,,,ethereum,eth
3591,,2013/02/25,,,,,,,,,,,null,,,,,,,ethereum,eth
3592,,2013/02/26,,,,,,,,,,,null,,,,,,,ethereum,eth
3593,,2013/02/27,,,,,,,,,,,null,,,,,,,ethereum,eth
3594,,2013/02/28,,,,,,,,,,,null,,,,,,,ethereum,eth
3595,,2013/03/01,,,,,,,,,,,null,,,,,,,ethereum,eth
3596,,2013/03/02,,,,,,,,,,,null,,,,,,,ethereum,eth
3597,,2013/03/03,,,,,,,,,,,null,,,,,,,ethereum,eth
3598,,2013/03/04,,,,,,,,,,,null,,,,,,,ethereum,eth
3599,,2013/03/05,,,,,,,,,,,null,,,,,,,ethereum,eth
3600,,2013/03/06,,,,,,,,,,,null,,,,,,,ethereum,eth
3601,,2013/03/07,,,,,,,,,,,null,,,,,,,ethereum,eth
3602,,2013/03/08,,,,,,,,,,,null,,,,,,,ethereum,eth
3603,,2013/03/09,,,,,,,,,,,null,,,,,,,ethereum,eth
3604,,2013/03/10,,,,,,,,,,,null,,,,,,,ethereum,eth
3605,,2013/03/11,,,,,,,,,,,null,,,,,,,ethereum,eth
